,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
8846,19158962,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4540442,=,nM,307.0,CHEMBL203,Homo sapiens,IC50,nM,307.0
8847,19158963,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4581316,=,nM,54.0,CHEMBL203,Homo sapiens,IC50,nM,54.0
8848,19158964,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4520341,=,nM,65.0,CHEMBL203,Homo sapiens,IC50,nM,65.0
8849,19158965,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4558227,=,nM,106.0,CHEMBL203,Homo sapiens,IC50,nM,106.0
8850,19158966,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4465103,=,nM,149.0,CHEMBL203,Homo sapiens,IC50,nM,149.0
8851,19158967,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4531697,=,nM,865.0,CHEMBL203,Homo sapiens,IC50,nM,865.0
8852,19158968,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4473365,=,nM,151.0,CHEMBL203,Homo sapiens,IC50,nM,151.0
8853,19158969,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4448107,=,nM,46.0,CHEMBL203,Homo sapiens,IC50,nM,46.0
8854,19158970,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4516287,=,nM,2480.0,CHEMBL203,Homo sapiens,IC50,nM,2480.0
8855,19158986,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4581316,=,nM,8.0,CHEMBL203,Homo sapiens,IC50,nM,8.0
8856,19158987,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4540442,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8857,19158988,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4565984,=,nM,3.0,CHEMBL203,Homo sapiens,IC50,nM,3.0
8858,19158989,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4449391,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8859,19158990,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4467561,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8860,19158991,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL2403108,=,nM,19.0,CHEMBL203,Homo sapiens,IC50,nM,19.0
8861,19158992,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL3353410,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,nM,7.0
8862,19158993,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL1229592,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8863,19163120,CHEMBL4383758,Inhibition of recombinant human N-terminal GST-tagged EGFR T790M/L858R double mutant (696-end residues) by fluorescence assay,B,CHEMBL4545086,=,nM,2100.0,CHEMBL203,Homo sapiens,IC50,uM,2.1
8864,19163121,CHEMBL4383758,Inhibition of recombinant human N-terminal GST-tagged EGFR T790M/L858R double mutant (696-end residues) by fluorescence assay,B,CHEMBL3353410,=,nM,1200.0,CHEMBL203,Homo sapiens,IC50,uM,1.2
8865,19163122,CHEMBL4383758,Inhibition of recombinant human N-terminal GST-tagged EGFR T790M/L858R double mutant (696-end residues) by fluorescence assay,B,CHEMBL4536146,=,nM,6600.0,CHEMBL203,Homo sapiens,IC50,uM,6.6
8866,19163123,CHEMBL4383758,Inhibition of recombinant human N-terminal GST-tagged EGFR T790M/L858R double mutant (696-end residues) by fluorescence assay,B,CHEMBL4575647,=,nM,15000.0,CHEMBL203,Homo sapiens,IC50,uM,15.0
8867,19163124,CHEMBL4383759,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system by fluorescence assay,B,CHEMBL4545086,=,nM,5500.0,CHEMBL203,Homo sapiens,IC50,uM,5.5
8868,19163125,CHEMBL4383759,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system by fluorescence assay,B,CHEMBL3353410,=,nM,3400.0,CHEMBL203,Homo sapiens,IC50,uM,3.4
8869,19163126,CHEMBL4383759,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system by fluorescence assay,B,CHEMBL4536146,=,nM,12000.0,CHEMBL203,Homo sapiens,IC50,uM,12.0
8870,19163127,CHEMBL4383759,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system by fluorescence assay,B,CHEMBL4575647,=,nM,12000.0,CHEMBL203,Homo sapiens,IC50,uM,12.0
8871,19168125,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4456234,=,nM,120.7,CHEMBL203,Homo sapiens,IC50,nM,120.7
8872,19168135,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4575697,=,nM,142.7,CHEMBL203,Homo sapiens,IC50,nM,142.7
8873,19168145,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4454516,=,nM,0.5872,CHEMBL203,Homo sapiens,IC50,nM,0.5872
8874,19168151,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4476791,=,nM,2.213,CHEMBL203,Homo sapiens,IC50,nM,2.213
8875,19168156,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4451619,=,nM,54.99,CHEMBL203,Homo sapiens,IC50,nM,54.99
8876,19168166,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4563980,=,nM,59.0,CHEMBL203,Homo sapiens,IC50,nM,59.0
8877,19168176,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4555707,=,nM,32.61,CHEMBL203,Homo sapiens,IC50,nM,32.61
8878,19168182,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4587847,=,nM,12.57,CHEMBL203,Homo sapiens,IC50,nM,12.57
8879,19168206,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4450061,=,nM,123.2,CHEMBL203,Homo sapiens,IC50,nM,123.2
8880,19168216,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4441745,=,nM,54.69,CHEMBL203,Homo sapiens,IC50,nM,54.69
8881,19168226,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4569552,=,nM,40.19,CHEMBL203,Homo sapiens,IC50,nM,40.19
8882,19168232,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4540295,=,nM,27.92,CHEMBL203,Homo sapiens,IC50,nM,27.92
8883,19168242,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4438856,=,nM,46.52,CHEMBL203,Homo sapiens,IC50,nM,46.52
8884,19168252,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4449898,=,nM,65.34,CHEMBL203,Homo sapiens,IC50,nM,65.34
8885,19168258,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL4570293,=,nM,33.31,CHEMBL203,Homo sapiens,IC50,nM,33.31
8886,19168268,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL3353410,=,nM,20.8,CHEMBL203,Homo sapiens,IC50,nM,20.8
8887,19168286,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,CHEMBL939,=,nM,823.3,CHEMBL203,Homo sapiens,IC50,nM,823.3
8888,19168484,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL939,=,nM,60.0,CHEMBL203,Homo sapiens,IC50,nM,60.0
8889,19168485,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4440618,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,nM,7.0
8890,19168486,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4435699,=,nM,15.0,CHEMBL203,Homo sapiens,IC50,nM,15.0
8891,19168487,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4521214,=,nM,70.0,CHEMBL203,Homo sapiens,IC50,nM,70.0
8892,19168488,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4562352,=,nM,0.6,CHEMBL203,Homo sapiens,IC50,nM,0.6
8893,19168489,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4558356,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
8894,19168490,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4530987,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
8895,19168491,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4530170,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8896,19168492,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4572315,=,nM,11.0,CHEMBL203,Homo sapiens,IC50,nM,11.0
8897,19168493,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4526992,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
8898,19168494,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4556799,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8899,19168495,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4473375,=,nM,83.0,CHEMBL203,Homo sapiens,IC50,nM,83.0
8900,19168496,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4559217,=,nM,197.0,CHEMBL203,Homo sapiens,IC50,nM,197.0
8901,19168497,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4439974,=,nM,34.0,CHEMBL203,Homo sapiens,IC50,nM,34.0
8902,19168498,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4437599,=,nM,25.0,CHEMBL203,Homo sapiens,IC50,nM,25.0
8903,19168499,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4538707,=,nM,44.0,CHEMBL203,Homo sapiens,IC50,nM,44.0
8904,19168500,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,CHEMBL4449681,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
8905,19168555,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL939,=,nM,0.47,CHEMBL203,Homo sapiens,IC50,nM,0.47
8906,19168556,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL4440618,=,nM,0.87,CHEMBL203,Homo sapiens,IC50,nM,0.87
8907,19168557,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL4530170,=,nM,0.53,CHEMBL203,Homo sapiens,IC50,nM,0.53
8908,19168559,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL4526992,=,nM,0.62,CHEMBL203,Homo sapiens,IC50,nM,0.62
8909,19168560,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL4439974,=,nM,0.52,CHEMBL203,Homo sapiens,IC50,nM,0.52
8910,19168561,CHEMBL4384432,Inhibition of recombinant human wild type GST-tagged EGFR (668 to 1210 residues) expressed in baculovirus expression system after 1 hr by kinase tracer 199 based TR-FRET assay,B,CHEMBL4449681,=,nM,0.34,CHEMBL203,Homo sapiens,IC50,nM,0.34
8911,19172980,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4469866,=,nM,8.7,CHEMBL203,Homo sapiens,IC50,nM,8.7
8912,19172981,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL3623290,<,nM,0.5,CHEMBL203,Homo sapiens,IC50,nM,0.5
8913,19172982,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4439066,=,nM,500.0,CHEMBL203,Homo sapiens,IC50,nM,500.0
8914,19172983,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4579429,=,nM,302.0,CHEMBL203,Homo sapiens,IC50,nM,302.0
8915,19172985,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4527715,=,nM,133.0,CHEMBL203,Homo sapiens,IC50,nM,133.0
8916,19172986,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4475780,=,nM,234.0,CHEMBL203,Homo sapiens,IC50,nM,234.0
8917,19172987,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4441029,=,nM,52.6,CHEMBL203,Homo sapiens,IC50,nM,52.6
8918,19172988,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL385479,<,nM,0.5,CHEMBL203,Homo sapiens,IC50,nM,0.5
8919,19172989,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4471155,=,nM,31.7,CHEMBL203,Homo sapiens,IC50,nM,31.7
8920,19172990,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4448162,=,nM,1.0,CHEMBL203,Homo sapiens,IC50,nM,1.0
8921,19172991,CHEMBL4385373,Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate measured after 20 mins in presence of [gamma33P]ATP by filter-binding assay,B,CHEMBL4555488,=,nM,368.0,CHEMBL203,Homo sapiens,IC50,nM,368.0
